factgrid_id,collection,wikidata_id,collection_name,collection_name_native,name_native_iso,collection_url,wiki_url_eng,wiki_url_native,collection_id,cdli_id,collection_holding,collection_holding_status,collection_actor,collection_actor_status,collection_loc,country_iso,region_gadm,district_gadm,osm_id,osm_type,geonames_id,notes,url_native_iso,to_be_deleted,cdli_url
,"Vrije Universiteit - Universiteitsbibliotheek, Amsterdam, The Netherlands",Q1065414,Universiteitsbibliotheek Vrije Universiteit,,,https://vu.nl/nl/over-de-vu/diensten/universiteitsbibliotheek,https://en.wikipedia.org/wiki/Vrije_Universiteit_Amsterdam,https://nl.wikipedia.org/wiki/Vrije_Universiteit_Amsterdam,1287,0,Library,Extant,Educational institution,Public,1,NLD,NLD.9_1,NLD.9.4_1,,,6951830,,nld,0,
,University of Oslo,Q486156,University of Oslo,Universitetet i Oslo,nor,https://www.uio.no,https://en.wikipedia.org/wiki/University_of_Oslo,https://no.wikipedia.org/wiki/Universitetet_i_Oslo,1288,521,Unknown,Extant,Educational institution,Public,1,NOR,NOR.12_1,NOR.12.1_1,,,6940541,,nor,0,https://cdli.mpiwg-berlin.mpg.de/collections/521
,"Northwestern University Law School Library, Chicago, IL, USA",Q7060409,Northwestern University Law School Library,Northwestern University Law School Library,eng,https://www.library.law.northwestern.edu,https://en.wikipedia.org/wiki/Northwestern_University_Pritzker_School_of_Law,https://en.wikipedia.org/wiki/Northwestern_University_Pritzker_School_of_Law,1289,227,Library,Extant,Educational institution,Group,1,USA,USA.14_1,USA.14.16_1,,,4883651,,eng,0,https://cdli.mpiwg-berlin.mpg.de/collections/227
,"Private collection: G. Maynard, Chicago, IL, USA",,G. Maynard Collection,,,,,,1290,432,Collection,Unknown,Person,Individual,0,USA,USA.14_1,USA.14.16_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/432
,"Private collection: B. Alster, Copenhagen, Denmark",,B. Alster Collection,,,,,,1291,0,Collection,Unknown,Person,Individual,0,DNK,DNK.1_1,DNK.1.25_1,,,,,,0,
,"Jesús Vico S.A. (gallery), Madrid, Spain",,Jesús Vico,Jesús Vico,spa,https://www.jesusvico.com,,,1292,-190,Lot,Unknown,Company,Group,1,ESP,ESP.8_1,ESP.8.1_1,2702000233,node,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Private collection: Curtis, Unknown, USA",,Curtis Collection,,,,,,1293,0,Collection,Unknown,Person,Individual,0,USA,,,,,,,,0,
,"Hixenbaugh Ancient Art (gallery), New York, NY, USA",,Hixenbaugh Ancient Art,Hixenbaugh Ancient Art,eng,https://www.hixenbaugh.net,,,1294,-190,Lot,Unknown,Company,Group,1,USA,USA.33_1,USA.33.32_1,266238401,way,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Archäologisches Institut, Tübingen, Germany",,Archäologisches Institut Tübingen,Archäologisches Institut,deu,,,,1295,?,Unknown,Unknown,Unknown,Unknown,0,DEU,DEU.1_1,DEU.1.41_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/?
,"Malter Galleries Inc. (gallery), Encino, CA, USA",Q6213664,Malter Galleries,Malter Galleries Inc.,eng,https://web.archive.org/web/20111220173603/http://maltergalleries.com/home.htm,https://en.wikipedia.org/wiki/Joel_L._Malter,https://en.wikipedia.org/wiki/Joel_L._Malter,1296,-190,Lot,Terminated,Company,Group,0,USA,USA.5_1,USA.5.19_1,,,,,eng,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Yozgat Museum,Q28136567,Yozgat Museum,Yozgat Müzesi,tur,https://turkishmuseums.com/museum/detail/2255-yozgat-muzesi/2255/1,https://en.wikipedia.org/wiki/Yozgat_Museum,https://tr.wikipedia.org/wiki/Yozgat_Müzesi,1297,0,Museum,Extant,Unknown,Unknown,0,TUR,TUR.80_1,TUR.80.8_1,,,,,tur,0,
,eBay Inc. (auction house),Q58024,eBay Inc.,eBay Inc.,eng,https://www.ebay.com,https://en.wikipedia.org/wiki/EBay,https://en.wikipedia.org/wiki/EBay,1298,-190,Lot,Extant,Company,Group,1,USA,USA.5_1,USA.5.43_1,33105830,way,0,,eng,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Medusa Art (gallery), Montreal, QC, Canada",,Medusa Ancient Art,"Medusa Ancient Art, Inc.",eng,https://medusa-art.com/antiquities-gallery.html,,,1299,-190,Lot,Extant,Company,Group,0,CAN,CAN.11_1,CAN.11.20_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Private collection: C.C. Whittier, Chicago, IL, USA",,C. C. Whittier Collection,,,,,,1300,-190,Collection,Unknown,Person,Individual,0,USA,USA.14_1,USA.14.16_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Harmers of London (auction house), London, United Kingdom",,Harmers of London,Harmers of London,eng,https://harmers.com,,,1302,-190,Lot,Extant,Company,Group,1,GBR,GBR.1_1,GBR.1.36_1,418075247,way,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Newark Museum (?), Newark, NJ, USA",Q4328346,Newark Museum of Art,Newark Museum of Art,eng,https://newarkmuseumart.org,https://en.wikipedia.org/wiki/The_Newark_Museum_of_Art,,1303,0,Museum,Extant,Unknown,Unknown,1,USA,USA.31_1,USA.31.7_1,,,5101810,,eng,0,
,Ira & Larry Goldberg Auctioneers (auction house),,Ira & Larry Goldberg Coins & Collectibles Inc.,Ira & Larry Goldberg Coins & Collectibles Inc.,eng,https://goldbergcoins.com,,,1305,0,Lot,Extant,Company,Group,1,USA,USA.5_1,USA.5.19_1,5459804,relation,0,,,0,
,Artemission.com Antiquities (gallery),,Artemission,Artemission.com (Atticart Limited),eng,https://www.artemission.com,,,1306,-190,Lot,Extant,Company,Group,0,GBR,GBR.1_1,GBR.1.36_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Princeton University - Cotsen Children's Library,Q28133982,Cotsen Children's Library,Cotsen Children's Library,eng,https://cotsen.princeton.edu,https://en.wikipedia.org/wiki/Cotsen_Children%27s_Library,https://en.wikipedia.org/wiki/Cotsen_Children%27s_Library,1307,0,Museum,Extant,Educational institution,Group,1,USA,USA.31_1,USA.31.11_1,,,5097910,,eng,0,
,GoAntiques (auction house),Q16994221,GoAntiques,GoAntiques,eng,https://www.goantiques.com,https://en.wikipedia.org/wiki/GoAntiques,https://en.wikipedia.org/wiki/GoAntiques,1308,-190,Lot,Extant,Company,Group,0,USA,USA.38_1,USA.38.26_1,,,,,eng,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Aequitas Coins and Antiquities (gallery),,Aequitas Coins and Antiquities,Aequitas Coins and Antiquities,eng,http://home.freeuk.com/aurelian,,,1309,0,Lot,Uncertain,Company,Group,0,GBR,,,,,,,,0,
,PBJI Ancient Coins and Antiquities (gallery),,PBJI Ancient Coins and Antiquities,PBJI Ancient Coins and Antiquities,eng,,,,1310,-190,Lot,Uncertain,Company,Group,0,GBR,,,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Ancient Resource / Gabriel Vandervort (gallery),,Ancient Resource,Ancient Resource,eng,http://www.ancientresource.com,,,1311,-190,Lot,Extant,Company,Individual,0,USA,USA.5_1,USA.5.19_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Thomaston Place (auction house),,Thomaston Place Auction Galleries,Thomaston Place Auction Galleries,eng,https://thomastonauction.com,,,1312,-190,Lot,Extant,Company,Group,1,USA,USA.20_1,USA.20.7_1,7242810602,node,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Aspire Auctions (auction house),,Aspire Auctions,Aspire Auctions,eng,https://www.aspireauctions.com,,,1313,0,Lot,Extant,Company,Group,1,USA,USA.36_1,USA.36.18_1,2523902246,node,0,,,0,
,Ifergan Gallery,,Ifergan Gallery,Ifergan Gallery,eng,https://ifergangallery.com,,,1314,-190,Lot,Extant,Company,Group,1,ESP,ESP.1_1,ESP.1.7_1,9624082818,node,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Sotheby's (auction house),Q654762,Sotheby's,Sotheby's,eng,https://www.sothebys.com,https://en.wikipedia.org/wiki/Sotheby%27s,https://en.wikipedia.org/wiki/Sotheby%27s,1315,0,Lot,Extant,Company,Group,1,GBR,GBR.1_1,GBR.1.36_1,452226949,node,0,,eng,0,
,"New Orleans Auction Galleries, Inc.",,"New Orleans Auction Galleries, Inc.","New Orleans Auction Galleries, Inc.",eng,https://www.neworleansauction.com,,,1316,0,Lot,Extant,Company,Group,1,USA,USA.19_1,USA.19.36_1,3348470420,node,0,,,0,
,The Barakat Gallery (auction house),,Barakat Gallery,Barakat Gallery,eng,https://barakatgallery.eu,,,1317,-190,Lot,Extant,Company,Group,1,GBR,GBR.1_1,GBR.1.36_1,5769380916,node,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Museum Surplus (auction house),,Museum Surplus,Museum Surplus,eng,http://www.museumsurplus.com,,,1318,-190,Lot,Extant,Company,Group,0,USA,USA.5_1,USA.5.30_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Timeline Auctions (auction house),,Timeline Auctions,Timeline Auctions,eng,https://timelineauctions.com,,,1319,-190,Lot,Extant,Company,Group,1,GBR,GBR.1_1,GBR.1.33_1,190442888,way,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Princeton University (previously Robert Garrett private collection),Q21578,Princeton University,Princeton University,eng,https://www.princeton.edu,https://en.wikipedia.org/wiki/Princeton_University,https://en.wikipedia.org/wiki/Princeton_University,1320,0,Unknown,Extant,Educational institution,Group,1,USA,USA.31_1,USA.31.11_1,,,5102955,,eng,0,
,Münzhandlung Gerhard Hirsch Nachfolger (auction house),Q110085479,Gerhard Hirsch Nachfolger,Gerhard Hirsch Nachfolger,deu,https://www.coinhirsch.de,,,1321,-190,Lot,Extant,Company,Individual,1,DEU,DEU.2_1,DEU.2.54_1,2810093004,node,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Antiquities.fr (auction house),,Antiquities.fr,Antiquities.fr,fra,http://www.antiquities.fr,,,1322,-190,Lot,Uncertain,Company,Individual,0,FRA,FRA.2_1,FRA.2.4_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,J. Bagot Arqueología - Ancient Art (gallery),,J. Bagot Arqueología,J.BAGOT Arqueología – Ancient Art,spa,http://www.jbagot.art,,,1323,-190,Lot,Extant,Company,Individual,1,ESP,ESP.6_1,ESP.6.1_1,249405658,way,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Artemis Gallery (auction house),,Artemis Gallery,Artemis Gallery,eng,https://www.artemisgallery.com,,,1324,-190,Lot,Extant,Company,Group,0,USA,USA.6_1,USA.6.63_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Drouot-Montaigne (auction house),Q3145483,Drouot-Montaigne,Drouot-Montaigne,fra,https://drouot.com,https://en.wikipedia.org/wiki/Hôtel_Drouot,https://fr.wikipedia.org/wiki/Hôtel_Drouot,1325,-190,Lot,Extant,Company,Group,1,FRA,FRA.8_1,FRA.8.3_1,840707115,node,0,,fra,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Alte Römer (gallery),,Alte Roemer,Alte Roemer,deu,https://www.alteroemer.de,,,1326,0,Lot,Extant,Company,Group,1,DEU,DEU.2_1,DEU.2.54_1,83612906,way,0,,,0,
,Gili_senove - Delcampe (gallery),,Gili_senove,Gili_senove,lit,https://www.delcampe.net/en_GB/collectables/store/gili_senove,,,1327,0,Lot,Extant,Unknown,Unknown,0,LTU,,,,,,,,0,
,Pegasi Numismatics (auction house),,Pegasi Numismatics,Pegasi Numismatics,eng,https://www.pegasionline.com,,,1328,0,Lot,Extant,Company,Group,0,USA,USA.23_1,USA.23.85_1,,,,,,0,
,Agora Auctions (auction house),,Agora Auctions,Agora Auctions,eng,https://agoraauctions.com,,,1329,0,Lot,Extant,Company,Group,0,USA,USA.33_1,USA.33.32_1,,,,,,0,
,Hermann Historica - Internationales Auktionshaus für Antiken (auction house),Q15815337,Hermann Historica,Hermann Historica,deu,https://www.hermann-historica.de,,https://de.wikipedia.org/wiki/Hermann_Historica,1330,-190,Lot,Extant,Company,Group,1,DEU,DEU.2_1,DEU.2.60_1,35223850,way,0,,deu,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Spokane Public Library, Spokane, WA, USA",Q30258375,Spokane Public Library,Spokane Public Library,eng,https://www.spokanelibrary.org,https://en.wikipedia.org/wiki/Spokane_Public_Library,https://en.wikipedia.org/wiki/Spokane_Public_Library,1331,1381,Library,Extant,Agency,Public,1,USA,USA.48_1,USA.48.32_1,41588017,way,0,,eng,0,https://cdli.mpiwg-berlin.mpg.de/collections/1381
,"Classical Numismatic Group, Inc. (auction house)",,Classical Numismatic Group,"Classical Numismatic Group, Inc.",eng,https://cngcoins.com,,,1332,-190,Lot,Extant,Company,Group,1,GBR,GBR.1_1,GBR.1.36_1,424274485,way,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,University of Utah - J. Willard Marriott Library,Q611442,J. Willard Marriott Library,J. Willard Marriott Library,eng,https://lib.utah.edu,https://en.wikipedia.org/wiki/J._Willard_Marriott_Library,https://en.wikipedia.org/wiki/J._Willard_Marriott_Library,1333,1379,Library,Extant,Educational institution,Public,1,USA,USA.45_1,USA.45.18_1,,,7185050,,eng,0,https://cdli.mpiwg-berlin.mpg.de/collections/1379
,Collin du Bocage (auction house),,Collin du Bocage,Paris Enchères - Collin du Bocage,fra,http://encheres.parisencheres.com,,,1334,0,Lot,Extant,Company,Group,1,FRA,FRA.8_1,FRA.8.3_1,69220645,way,0,,,0,
,SkullStore (gallery),,SkullStore,SkullStore,eng,https://www.skullstore.ca,,,1335,0,Lot,Extant,Company,Group,1,CAN,CAN.9_1,CAN.9.50_1,4035048994,node,0,,,0,
,Associated Estate & Appraisal Co. (auction house),,Associated Estate & Appraisal Co.,Associated Estate & Appraisal Co.,eng,https://associatedestate.com,,,1336,0,Lot,Extant,Company,Group,1,USA,USA.40_1,USA.40.4_1,140440079,way,0,,,0,
,Frank Sternberg AG (auction house),,Frank Sternberg A. G.,,,,,,1337,0,Lot,Unknown,Company,Group,0,CHE,CHE.26_1,CHE.26.8_1,,,,,,0,
,Andrews University - Adventist Heritage Center,,Adventist Heritage Center,Adventist Heritage Center,eng,https://www.andrews.edu/library/car/special.html,,,1338,1327,Library,Unknown,Educational institution,Group,1,USA,USA.23_1,USA.23.11_1,,,7161009,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/1327
,"Private collection: Binsfield (?), Carthagena, OH, USA",,Binsfield Collection,,,,,,1339,-190,Collection,Unknown,Person,Individual,0,USA,USA.36_1,USA.36.55_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Mardin Museum,Q28136311,Mardin Museum,,,https://web.archive.org/web/20200926092732/https://www.kulturportali.gov.tr/turkiye/mardin/gezilecekyer/mardin-muzesi,https://en.wikipedia.org/wiki/Mardin_Museum,https://tr.wikipedia.org/wiki/Mardin_Müzesi,1340,0,Museum,Extant,Agency,Public,1,TUR,TUR.57_1,TUR.57.3_1,220337330,way,0,,tur,0,
,Kaiser Bagh Museum,Q12066651,Qaisar Bagh Museum,कैसरबाग,hin,,https://en.wikipedia.org/wiki/Eskişehir_Eti_Archaeology_Museum,,1341,0,Museum,Uncertain,Uncertain,Uncertain,0,IND,IND.34_1,IND.34.49_1,,,,,,0,
,Unknown,,,,,,,,1342,0,,,,,0,,,,,,,,hin,0,
,Eskisehir Museum,,Eskişehir ETİ Archeology Museum,Eskişehir ETİ Arkeoloji Müzesi,tur,https://muze.gov.tr/muze-detay?SectionId=ETI01&DistId=MRK,https://en.wikipedia.org/wiki/Eskişehir_Eti_Archaeology_Museum,https://tr.wikipedia.org/wiki/Eskişehir_Arkeoloji_Müzesi,1343,0,Museum,Extant,Agency,Public,1,TUR,TUR.32_1,TUR.32.8_1,273507558,way,0,,tur,0,
,"Archaeological Museum, Sivas",Q66371383,Sivas Archaeological Museum,Sivas Arkeoloji Müzesi,tur,https://muze.gov.tr/muze-detay?SectionId=SIV01&DistId=MRK,,,1344,0,Museum,Extant,Agency,Public,1,TUR,TUR.72_1,TUR.72.12_1,443114316,way,0,,,0,
,Erimtan Archaeology and Arts Museum,Q56435626,Erimtan Archaeology and Arts Museum,Erimtan Arkeoloji ve Sanat Müzesi,tur,https://erimtanmuseum.org,https://en.wikipedia.org/wiki/Erimtan_Archaeology_and_Arts_Museum,https://tr.wikipedia.org/wiki/Erimtan_Arkeoloji_ve_Sanat_Müzesi,1345,0,Museum,Extant,Foundation,Group,1,TUR,TUR.7_1,TUR.7.7_1,8143616834,node,0,,tur,0,
,"Östergötlands Museum, Linköping",Q10727870,Östergötlands museum,Östergötlands museum,swe,https://ostergotlandsmuseum.se,,https://sv.wikipedia.org/wiki/Östergötlands_museum,1346,0,Museum,Extant,Agency,Public,1,SWE,SWE.12_1,SWE.12.5_1,,,10280409,,swe,0,
,"BC Galleries (gallery), Melbourne, VIC, Australia",,BC Galleries,BC Galleries,eng,https://www.bcgalleries.com.au,,,1347,-190,Lot,Extant,Company,Group,0,AUS,AUS.10_1,AUS.10.64_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Ancient Coins Canada (gallery), Richmond Hill, ON, Canada",,Ancient Coins Canada,,,https://www.cdncoin.com,,,1348,-190,Lot,Uncertain,Company,Group,0,CAN,CAN.9_1,CAN.9.53_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Archaeological Center (auction house), Tel Aviv-Jaffa, Israel",,Archaeological Center,,,http://www.archaeological-center.com,,,1349,-190,Lot,Uncertain,Company,Group,1,ISR,ISR.7_1,,253521330,way,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Heritage Auction Galleries (auction house), Dallas, TX, USA",Q16995257,Heritage Auctions,Heritage Auctions,eng,https://historical.ha.com,https://en.wikipedia.org/wiki/Heritage_Auctions,https://en.wikipedia.org/wiki/Heritage_Auctions,1350,0,Lot,Extant,Company,Group,0,ISR,ISR.7_1,,,,,,eng,0,
,"Private collection: P. Mander, Rome, Italy",,P. Mander Collection,,,,,,1351,0,Collection,Unknown,Person,Individual,0,ITA,ITA.8_1,ITA.8.4_1,,,,,,0,
,"Money Museum, Zurich, Switzerland",Q24718649,MoneyMuseum,MoneyMuseum,deu,https://www.moneymuseum.com,https://en.wikipedia.org/wiki/MoneyMuseum_(Zurich),https://de.wikipedia.org/wiki/MoneyMuseum,1352,0,Museum,Extant,Foundation,Group,1,CHE,CHE.26_1,CHE.26.13_1,113711855,way,0,,deu,0,
,"Private collection: B.C., Unknown, Unknown",,B. C. Collection,,,,,,1353,-190,Collection,Unknown,Person,Individual,0,,,,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Forum Ancient Coins (Art Gallery), Morehead City, NC, USA",,Forum Ancient Coins,Forum Ancient Coins,eng,https://www.forumancientcoins.com,,,1354,0,Lot,Extant,Company,Group,0,USA,USA.34_1,USA.34.16_1,,,,,,0,
,"Private collection: Dawson (?), Los Angeles, CA, USA",,Dawson Collection,,,,,,1355,-190,Collection,Unknown,Person,Individual,0,USA,USA.5_1,USA.5.19_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,Private collection: M. de Genouillac (dispersed),,Michel de Genouillac Collection,,,,,,1356,1394,Collection,Unknown,Person,Individual,0,FRA,,,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/1394
,"Ars Historica (gallery), Madrid, Spain",,Ars Historica,Ars Historica,spa,https://arshistorica.es,,,1357,-190,Lot,Extant,Company,Group,1,ESP,ESP.8_1,ESP.8.1_1,3166513048,node,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Private collection: Lawrence Exum, Napa Valley, CA, USA",,Lawrence Exum Collection,,,,,,1358,-190,Collection,Unknown,Person,Individual,0,USA,USA.5_1,USA.5.28_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Private collection: Ahmad Saeedi, London, United Kingdom",,Ahmad Saeedi Collection,,,,,,1359,0,Collection,Unknown,Person,Individual,0,GBR,GBR.1_1,GBR.1.36_1,,,,,,0,
,"Aphrodite Gallery (auction house), New York, NY, USA",,Aphrodite Gallery,Aphrodite Gallery,eng,,,,1360,-190,Lot,Extant,Company,Group,1,USA,USA.33_1,USA.33.32_1,2761787748,node,0,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Strange Imports (gallery), Carbondale, CO, USA",,Strange Imports,Strange Imports,eng,https://www.strangeimports.com,,,1361,0,Lot,Extant,Company,Group,0,USA,USA.33_1,USA.33.32_1,,,,,,0,
,"private: Van de Sande, Axel, Louvain-la-Neuve, Belgium",,Axel Van de Sande Collection,,,,,,1362,1409,Collection,Unknown,Person,Individual,0,BEL,BEL.3_1,BEL.3.1_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/1409
,"Private collection: anonymous (gallery), New York, NY, USA",,GLoW_id 1363 Anonymous,,,,,,1363,0,Lot,Extant,Company,Group,0,USA,USA.33_1,USA.33.32_1,,,,,,0,
,"Private collection: anonymous, Ghent, Belgium",,GLoW_id 1364 Anonymous,,,,,,1364,0,Collection,Unknown,Person,Individual,0,BEL,BEL.2_1,BEL.2.3_1,,,,,,0,
,"Private collection: anonymous, Cologne, Germany",,GLoW_id 1365 Anonymous,,,,,,1365,-190,Collection,Unknown,Person,Individual,0,DEU,DEU.10_1,DEU.10.24_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
,"Private collection: anonymous, Paris, France",,GLoW_id 1366 Anonymous,,,,,,1366,0,Collection,Unknown,Person,Individual,0,FRA,FRA.8_1,FRA.8.3_1,,,,,,0,
,"Private collection: anonymous, Rome, Italy",,GLoW_id 1367 Anonymous,,,,,,1367,-190,Collection,Unknown,Person,Individual,0,ITA,ITA.8_1,ITA.8.4_1,,,,,,0,https://cdli.mpiwg-berlin.mpg.de/collections/−190
